Trader,Asset Name,Status,Trade Type,Payout,Investment,Trader Profit,Trading Strike,Close Strike,Trading Time,Close Time
trader C,GBP/JPY,Closed,Call,1.9,1000,-1000,136.588,136.555,2020-07-22 17:38:00.800,2020-07-22 17:41:00.800
trader C,EUR/GBP,Closed,Call,1.88,1000,880,0.85401,0.85416,2019-12-03 08:00:36.620,2019-12-03 08:10:00.000
trader C,AUD/JPY,Sold,Put,1.85,2000,-915.96,68.298,68.311,2020-05-04 06:55:03.140,2020-05-04 06:55:50.317
trader C,EUR/USD,Closed,Call,1.95,1000,-1000,1.11019,1.11012,2019-12-05 17:49:58.500,2019-12-05 17:50:58.500
trader C,USD/JPY,Closed,Put,1.95,5000,-5000,109.106,109.129,2021-05-07 00:54:02.240,2021-05-07 00:54:32.240
trader C,EUR/GBP,Closed,Put,1.88,3000,2640,0.89223,0.89202,2019-10-07 07:10:23.930,2019-10-07 07:15:00.000
trader C,USD/JPY,Closed,Call,1.9,1000,900,108.812,108.832,2021-03-19 15:51:29.320,2021-03-19 15:54:29.320
trader C,USD/JPY,Closed,Call,1.85,1000,-1000,108.203,108.199,2019-09-17 15:01:11.570,2019-09-17 15:06:11.570
trader C,USD/JPY,Closed,Put,1.9,2000,-2000,106.934,106.957,2020-05-11 04:01:01.200,2020-05-11 04:04:01.200
trader C,AUD/USD,Closed,Put,1.88,2000,1760,0.6841,0.68402,2019-10-18 10:45:06.010,2019-10-18 10:50:00.000
trader C,USD/JPY,Closed,Call,1.88,1000,880,108.712,108.726,2019-10-17 11:15:05.070,2019-10-17 11:20:00.000
trader C,USD/JPY,Closed,Put,2.3,10000,13000,107.877,107.875,2021-03-05 00:54:38.630,2021-03-05 00:55:08.630
trader C,EUR/JPY,Closed,Put,1.85,5000,-5000,115.971,116.004,2020-04-24 02:40:50.050,2020-04-24 02:45:00.000
trader C,EUR/USD,Closed,Put,1.88,1000,-1000,1.09383,1.0939,2019-09-27 11:00:20.800,2019-09-27 11:05:00.000
trader C,USD/JPY,Closed,Call,1.85,1000,-1000,107.716,107.712,2020-04-17 01:15:02.170,2020-04-17 01:20:00.000
trader C,GBP/JPY,Closed,Call,1.85,10000,-10000,132.923,132.885,2020-04-22 10:40:03.600,2020-04-22 10:45:00.000
trader C,AUD/JPY,Sold,Call,1.85,1000,-610.72,68.478,68.447,2020-04-24 13:47:01.910,2020-04-24 13:49:07.587
trader C,EUR/JPY,Closed,Put,1.85,1000,850,115.916,115.915,2020-05-15 05:16:25.920,2020-05-15 05:20:00.000
trader C,EUR/USD,Closed,Call,1.9,1000,900,1.15681,1.15687,2020-07-22 10:57:00.010,2020-07-22 11:00:00.010
trader C,EUR/JPY,Closed,Call,1.85,3300,-3300,120.417,120.387,2019-11-01 10:14:59.690,2019-11-01 10:19:59.690
trader C,EUR/JPY,Closed,Put,1.85,4000,-4000,119.547,119.558,2019-11-14 23:49:59.830,2019-11-14 23:54:59.830
trader A,BITCOIN,Sold,Put,2.05,2601,-1962.2076,35651.6,35691.3,2021-06-20 23:50:10.380,2021-06-20 23:52:08.590
trader C,GBP/JPY,Closed,Put,1.88,1000,-1000,134.414,134.527,2019-09-17 13:05:00.270,2019-09-17 13:10:00.000
trader C,GBP/USD,Closed,Put,1.85,1000,850,1.36528,1.36494,2021-01-14 00:31:13.120,2021-01-14 00:45:00.000
trader C,EUR/JPY,Closed,Put,1.85,2000,-2000,119.535,119.547,2019-11-14 23:45:00.000,2019-11-14 23:50:00.000
trader C,USD/JPY,Closed,Call,1.88,4000,-4000,108.64,108.638,2019-10-18 10:00:00.760,2019-10-18 10:05:00.000
trader C,AUD/USD,Closed,Call,1.95,1000,-1000,0.67867,0.6786,2019-11-22 12:46:01.540,2019-11-22 12:47:01.540
trader C,EUR/GBP,Closed,Call,1.85,5010,-5010,0.8914,0.89078,2020-05-26 06:58:02.000,2020-05-26 07:10:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,900,106.371,106.37,2020-05-07 07:48:00.420,2020-05-07 07:51:00.420
trader C,USD/JPY,Closed,Call,1.9,1000,900,109.214,109.228,2021-03-26 00:19:45.310,2021-03-26 00:22:45.310
trader C,GBP/JPY,Closed,Put,1.9,1000,900,137.537,137.526,2020-06-09 02:53:00.390,2020-06-09 02:56:00.390
trader C,EUR/JPY,Closed,Call,1.85,1600,-1600,120.942,120.926,2019-11-04 18:39:59.650,2019-11-04 18:44:59.650
trader C,USD/JPY,Closed,Put,1.9,1000,900,109.009,108.985,2021-03-16 18:00:02.430,2021-03-16 18:03:02.430
trader C,USD/JPY,Closed,Call,1.85,3400,2890,108.828,108.854,2019-11-06 16:55:08.490,2019-11-06 17:00:08.490
trader C,EUR/JPY,Closed,Call,1.95,2000,1900,119.712,119.713,2019-09-13 15:17:03.950,2019-09-13 15:18:03.950
trader C,AUD/USD,Closed,Call,1.9,1000,900,0.75892,0.759,2021-03-25 23:18:30.890,2021-03-25 23:21:30.890
trader C,EUR/GBP,Closed,Put,1.85,10500,-10500,0.85669,0.85679,2021-03-10 02:10:17.410,2021-03-10 02:15:00.000
trader C,EUR/JPY,Closed,Call,1.85,1700,1445,120.1,120.122,2019-11-12 17:56:04.220,2019-11-12 18:01:04.220
trader C,EUR/JPY,Closed,Put,1.85,1500,1275,121.378,121.184,2019-10-31 09:00:03.890,2019-10-31 09:05:03.890
trader C,AUD/USD,Closed,Call,1.9,1000,-1000,0.69348,0.69322,2020-06-09 07:29:59.670,2020-06-09 07:32:59.670
trader C,USD/JPY,Closed,Put,1.95,1000,950,107.151,107.142,2019-10-03 01:32:57.250,2019-10-03 01:33:57.250
trader C,USD/CAD,Sold,Put,1.88,1000,-570.981,1.3255,1.32559,2019-09-13 14:35:40.530,2019-09-13 14:35:40.530
trader C,USD/JPY,Closed,Call,1.85,1000,850,106.154,106.164,2020-05-07 04:05:07.520,2020-05-07 04:10:07.520
trader C,GBP/JPY,Closed,Put,1.88,1000,-1000,134.875,134.898,2019-09-13 18:32:42.920,2019-09-13 18:40:00.000
trader A,BITCOIN,Closed,Call,2.05,5000,-5000,32933.6,32843.3,2021-06-21 07:37:54.880,2021-06-21 07:40:54.880
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,103.822,103.839,2020-11-23 07:07:59.700,2020-11-23 07:15:00.000
trader C,USD/JPY,Closed,Put,1.95,1000,-1000,109.705,109.705,2021-04-13 03:56:01.030,2021-04-13 03:56:31.030
trader A,BITCOIN,Closed,Call,2.05,5027,5278.35,37680.9,37729.3,2021-06-18 09:30:22.720,2021-06-18 09:33:22.720
trader C,USD/JPY,Closed,Call,1.85,1000,850,109.093,109.097,2021-03-17 04:00:01.800,2021-03-17 04:05:01.800
trader C,USD/JPY,Closed,Put,1.9,8000,-8000,106.939,106.945,2020-05-14 01:20:06.520,2020-05-14 01:20:06.520
trader C,GBP/USD,Sold,Call,1.85,1000,407.3597,1.34074,1.34104,2020-12-02 07:00:01.590,2020-12-02 07:02:51.650
trader C,EUR/USD,Closed,Call,1.85,3500,-3500,1.10616,1.10612,2019-11-07 02:39:59.560,2019-11-07 02:44:59.560
trader C,CAD/JPY,Closed,Put,1.85,2800,-2800,80.7,80.709,2020-12-02 06:25:13.120,2020-12-02 06:30:00.000
trader C,EUR/USD,Closed,Call,1.85,1700,-1700,1.10063,1.10055,2019-11-12 19:05:01.760,2019-11-12 19:10:01.760
trader C,EUR/USD,Closed,Call,1.85,1000,850,1.09403,1.09459,2020-05-27 09:09:54.140,2020-05-27 09:15:00.000
trader C,AUD/JPY,Closed,Call,1.9,5000,-5000,68.46,68.458,2020-04-24 01:16:00.540,2020-04-24 01:16:00.540
trader C,USD/JPY,Closed,Call,1.9,2000,1800,107.712,107.722,2020-05-20 03:07:05.170,2020-05-20 03:10:05.170
trader C,EUR/USD,Closed,Put,1.85,1000,850,1.17697,1.17623,2020-11-11 13:28:18.240,2020-11-11 13:33:18.240
trader C,AUD/JPY,Closed,Call,1.85,1000,850,68.781,68.797,2020-05-15 15:05:24.680,2020-05-15 15:10:00.000
trader C,USD/JPY,Closed,Put,1.95,2000,-2000,108.078,108.094,2019-09-13 15:05:14.510,2019-09-13 15:06:14.510
trader C,AUD/JPY,Sold,Put,1.85,1000,-682.179,83.953,83.966,2021-04-26 10:05:23.270,2021-04-26 10:06:06.240
trader C,EUR/USD,Closed,Put,1.88,21000,18480,1.08084,1.08045,2020-03-24 00:55:47.930,2020-03-24 01:05:00.000
trader C,AUD/USD,Closed,Put,1.88,1000,-1000,0.6857,0.68573,2019-12-19 00:05:36.760,2019-12-19 00:10:00.000
trader C,GBP/JPY,Closed,Put,1.88,21000,18480,131.324,131.322,2020-03-24 15:55:01.710,2020-03-24 16:00:00.000
trader C,EUR/AUD,Sold,Put,1.85,1000,-402.81,1.54998,1.55011,2021-04-19 15:31:39.690,2021-04-19 15:34:57.920
trader C,USD/JPY,Closed,Put,1.9,2000,1800,106.428,106.402,2020-05-08 07:39:02.170,2020-05-08 07:42:02.170
trader C,GBP/JPY,Closed,Put,1.85,1000,850,153.003,152.955,2021-04-01 13:55:30.950,2021-04-01 14:00:30.950
trader C,NZD/JPY,Closed,Put,1.9,1000,-1000,65.645,65.686,2020-05-20 06:59:59.500,2020-05-20 07:02:59.500
trader C,USD/JPY,Sold,Put,1.85,5000,1540.053,107.686,107.676,2020-04-23 23:55:05.740,2020-04-23 23:58:56.617
trader C,EUR/USD,Closed,Put,1.88,1000,-1000,1.1056,1.10562,2019-11-18 00:15:17.130,2019-11-18 00:20:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,850,108.91,108.902,2021-03-22 01:00:01.540,2021-03-22 01:00:01.540
trader C,GBP/JPY,Closed,Put,1.85,14000,11900,135.318,135.275,2020-07-08 13:52:52.400,2020-07-08 13:55:00.000
trader C,NZD/JPY,Closed,Call,1.9,2000,1800,64.868,64.871,2020-04-27 17:38:27.330,2020-04-27 17:39:27.330
trader C,EUR/JPY,Closed,Call,1.85,5000,-5000,115.104,115.065,2020-05-08 08:04:51.780,2020-05-08 08:10:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,850,108.667,108.65,2019-11-14 11:59:59.700,2019-11-14 11:59:59.700
trader C,USD/JPY,Closed,Put,1.85,1200,1020,109.063,109.058,2019-11-11 15:20:07.060,2019-11-11 15:25:07.060
trader C,USD/JPY,Closed,Put,1.85,1000,850,106.392,106.386,2020-05-08 07:24:00.630,2020-05-08 07:29:00.630
trader C,AUD/USD,Closed,Call,1.85,1000,850,0.691,0.69121,2020-06-09 09:15:07.190,2020-06-09 09:20:00.000
trader C,USD/JPY,Closed,Put,1.88,1000,-1000,109.037,109.039,2019-11-12 00:10:14.450,2019-11-12 00:15:00.000
trader C,USD/JPY,Closed,Put,1.88,1000,880,108.662,108.646,2019-10-18 00:15:00.190,2019-10-18 00:20:00.000
trader C,EUR/JPY,Closed,Call,1.85,1500,1275,120.522,120.526,2019-11-01 06:14:59.910,2019-11-01 06:19:59.910
trader C,GBP/USD,Closed,Put,1.85,1000,850,1.23647,1.23528,2020-05-12 10:26:36.280,2020-05-12 10:30:00.000
trader C,GBP/JPY,Closed,Call,1.88,3300,-3300,140.031,139.884,2019-10-29 18:00:00.510,2019-10-29 18:05:00.000
trader C,EUR/USD,Closed,Put,1.85,1700,1445,1.10356,1.10349,2019-11-12 05:54:59.280,2019-11-12 05:59:59.280
trader C,EUR/USD,Closed,Put,1.95,1000,950,1.10773,1.10772,2019-12-09 12:44:06.550,2019-12-09 12:44:06.550
trader C,AUD/USD,Closed,Call,1.9,1000,900,0.70231,0.7039,2020-06-09 00:03:02.110,2020-06-09 00:06:02.110
trader C,EUR/JPY,Closed,Put,1.9,1000,-1000,124.959,124.961,2020-08-05 07:31:59.740,2020-08-05 07:34:59.740
trader A,BITCOIN,Closed,Call,2.05,3150,-3150,34682.4,34659.5,2021-06-21 03:48:33.480,2021-06-21 03:51:33.480
trader C,EUR/USD,Closed,Call,1.9,1000,900,1.20284,1.203,2021-04-19 14:29:59.910,2021-04-19 14:30:59.910
trader C,USD/JPY,Closed,Call,1.9,1000,900,107.355,107.368,2020-05-12 03:41:03.030,2020-05-12 03:44:03.030
trader C,GBP/JPY,Closed,Put,2,1000,1000,135.104,135.047,2019-09-17 14:43:37.250,2019-09-17 14:44:07.250
trader C,EUR/USD,Closed,Put,1.85,3000,-3000,1.13339,1.13384,2020-06-09 13:45:01.840,2020-06-09 13:50:00.000
trader C,USD/JPY,Sold,Put,1.85,1000,365.2464,107.307,107.295,2020-05-18 08:53:38.980,2020-05-18 08:57:35.897
trader C,USD/JPY,Closed,Call,1.85,1000,850,107.533,107.546,2020-04-21 03:30:37.450,2020-04-21 03:35:00.000
trader C,NZD/USD,Closed,Put,1.85,1000,-1000,0.70787,0.70806,2020-12-09 09:05:19.990,2020-12-09 09:10:00.000
trader C,GBP/JPY,Sold,Put,1.85,1000,-559.664,137.323,137.329,2020-11-19 03:29:09.310,2020-11-19 03:32:54.630
trader C,NZD/JPY,Closed,Call,1.9,1000,900,76.861,76.863,2021-04-13 17:24:00.920,2021-04-13 17:25:00.920
trader C,EUR/GBP,Closed,Call,1.85,1000,-1000,0.90141,0.90059,2020-11-09 15:02:26.990,2020-11-09 15:10:00.000
trader C,USD/JPY,Sold,Call,1.85,1000,-548.687,109.033,109.025,2021-03-19 02:00:01.130,2021-03-19 02:00:55.550
trader C,GBP/JPY,Closed,Call,1.85,1600,1360,139.969,139.989,2019-11-04 18:45:01.010,2019-11-04 18:50:01.010
trader C,AUD/USD,Closed,Call,1.95,1000,950,0.6862,0.68621,2019-09-16 15:27:57.630,2019-09-16 15:28:57.630
trader C,USD/JPY,Closed,Call,1.85,2000,1700,107.177,107.195,2020-05-13 04:19:00.690,2020-05-13 04:24:00.690
trader C,USD/CAD,Sold,Put,1.85,1000,-613.089,1.24897,1.24918,2021-04-19 11:30:30.240,2021-04-19 11:37:11.837
trader C,EUR/AUD,Closed,Put,1.85,1000,-1000,1.70364,1.70399,2020-04-14 05:55:00.230,2020-04-14 06:00:00.000
trader C,EUR/JPY,Closed,Call,1.95,1000,950,119.348,119.392,2019-09-17 13:39:02.300,2019-09-17 13:40:02.300
trader C,EUR/USD,Closed,Call,1.9,3000,-3000,1.08385,1.08385,2020-04-27 08:46:02.240,2020-04-27 08:47:02.240
trader C,GBP/JPY,Sold,Put,1.85,1000,-431.94,138.102,138.11,2020-11-17 05:40:01.820,2020-11-17 05:40:50.403
trader C,AUD/JPY,Closed,Put,1.9,6000,-6000,67.993,68.014,2020-04-16 00:06:00.960,2020-04-16 00:07:00.960
trader C,NZD/JPY,Closed,Call,1.9,4000,3600,65.104,65.109,2020-05-12 01:46:58.920,2020-05-12 01:47:58.920
trader C,CHF/JPY,Closed,Put,1.85,5010,4258.5,109.898,109.842,2020-05-14 10:59:55.000,2020-05-14 11:05:00.000
trader C,USD/JPY,Closed,Call,1.85,2000,1700,108.716,108.735,2019-11-14 02:46:02.270,2019-11-14 02:51:02.270
trader C,USD/JPY,Closed,Put,1.9,1000,900,108.781,108.78,2021-03-24 23:52:51.650,2021-03-24 23:53:51.650
trader C,USD/JPY,Closed,Put,1.9,16000,-16000,107.795,107.804,2020-05-20 03:40:16.460,2020-05-20 03:43:16.460
trader C,EUR/USD,Closed,Put,1.85,2000,-2000,1.0825,1.08277,2020-05-11 09:44:59.130,2020-05-11 09:50:00.000
trader C,CAD/JPY,Closed,Call,1.85,5000,-5000,76.224,76.222,2020-05-15 08:30:02.650,2020-05-15 08:35:00.000
trader C,USD/JPY,Closed,Put,1.85,10000,8500,107.904,107.882,2020-04-17 10:09:53.960,2020-04-17 10:15:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,106.375,106.39,2020-05-08 03:04:02.780,2020-05-08 03:07:02.780
trader C,EUR/JPY,Closed,Put,1.85,1000,-1000,122.99,123.009,2020-11-09 04:59:41.490,2020-11-09 05:10:00.000
trader C,AUD/USD,Closed,Call,1.9,1000,-1000,0.63106,0.6308,2020-04-16 00:15:09.300,2020-04-16 00:16:09.300
trader C,USD/JPY,Closed,Put,2.3,3000,3900,108.625,108.622,2021-03-24 00:54:37.160,2021-03-24 00:55:07.160
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,109.445,109.464,2020-06-05 12:31:04.400,2020-06-05 12:34:04.400
trader C,USD/JPY,Closed,Call,1.85,1000,850,105.193,105.229,2020-11-12 06:20:40.620,2020-11-12 06:35:00.000
trader C,EUR/JPY,Sold,Put,1.85,1000,9.6626,123.08,123.072,2020-11-09 06:08:01.420,2020-11-09 06:11:54.013
trader C,EUR/JPY,Sold,Put,1.9,5000,-2771.32,122.317,122.327,2020-06-08 17:14:05.790,2020-06-08 17:15:50.817
trader C,EUR/USD,Sold,Put,1.85,1000,-642.884,1.18863,1.18883,2021-03-19 15:00:27.090,2021-03-19 15:04:33.353
trader C,EUR/JPY,Closed,Put,1.85,3600,3060,120.899,120.89,2019-11-06 13:00:02.230,2019-11-06 13:05:02.230
trader C,USD/JPY,Closed,Call,1.85,1000,-1000,108.925,108.909,2021-04-14 23:40:08.530,2021-04-14 23:45:00.000
trader C,AUD/JPY,Closed,Call,1.9,1000,900,68.453,68.463,2020-04-13 01:32:25.400,2020-04-13 01:35:25.400
trader E,NZD/USD,Closed,Put,1.85,31499,26774.15,0.70346,0.70317,2021-06-22 19:07:59.720,2021-06-22 19:20:00.000
trader C,EUR/JPY,Closed,Put,1.85,1000,850,115.96,115.94,2020-05-18 05:40:13.880,2020-05-18 05:45:00.000
trader C,EUR/JPY,Closed,Call,1.9,1000,-1000,124.01,123.962,2020-07-23 07:32:01.290,2020-07-23 07:35:01.290
trader C,NZD/JPY,Closed,Call,1.85,1000,850,71.619,71.62,2020-11-17 15:00:30.990,2020-11-17 15:05:00.000
trader C,EUR/USD,Closed,Put,1.9,1000,-1000,1.17212,1.17223,2021-03-31 06:54:00.330,2021-03-31 06:55:00.330
trader C,USD/JPY,Closed,Put,1.85,10050,-10050,106.783,106.826,2020-04-30 00:39:34.710,2020-04-30 00:45:00.000
trader A,BITCOIN,Sold,Put,2.05,4200,-3029.3643,37814.2,37856.6,2021-06-18 09:13:45.170,2021-06-18 09:15:33.430
trader C,USD/CHF,Closed,Put,1.85,1000,850,0.97159,0.97152,2020-05-19 11:25:21.860,2020-05-19 11:30:00.000
trader C,NZD/JPY,Closed,Call,1.85,10000,8500,65.242,65.244,2020-05-11 10:25:00.960,2020-05-11 10:30:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,107.193,107.204,2020-05-11 07:13:01.440,2020-05-11 07:18:01.440
trader C,EUR/USD,Closed,Put,1.85,10050,-10050,1.08655,1.0875,2020-04-29 17:58:50.260,2020-04-29 18:05:00.000
trader C,USD/JPY,Closed,Call,1.88,1000,-1000,108.553,108.537,2019-12-09 08:05:18.440,2019-12-09 08:10:00.000
trader A,BITCOIN,Closed,Call,2.05,5000,5250,35362.7,35410.5,2021-06-21 01:30:09.010,2021-06-21 01:33:09.010
trader C,EUR/JPY,Closed,Put,1.88,1000,-1000,117.841,117.842,2019-10-01 00:55:17.430,2019-10-01 01:00:00.000
trader C,EUR/GBP,Closed,Call,1.85,1000,850,0.87564,0.87577,2020-04-03 05:05:01.370,2020-04-03 05:10:00.000
trader C,EUR/JPY,Closed,Call,1.85,3500,2975,120.926,120.936,2019-11-04 18:44:59.440,2019-11-04 18:49:59.440
trader C,GBP/USD,Closed,Call,1.85,11000,-11000,1.24862,1.24854,2020-07-02 13:00:33.870,2020-07-02 13:05:00.000
trader C,AUD/USD,Closed,Put,1.9,1000,900,0.69953,0.69944,2020-06-09 05:57:00.810,2020-06-09 06:00:00.810
trader C,AUD/JPY,Closed,Put,1.9,1000,-1000,69.141,69.163,2020-04-27 01:44:58.960,2020-04-27 01:47:58.960
trader C,NZD/JPY,Sold,Call,1.9,1000,-558.015,70.243,70.233,2020-08-27 00:45:48.830,2020-08-27 00:46:08.573
trader A,BITCOIN,Closed,Call,2.05,2615,2745.75,35469.5,35528.8,2021-06-20 23:41:55.580,2021-06-20 23:44:55.580
trader C,EUR/USD,Closed,Put,1.9,1000,900,1.08277,1.08273,2020-04-23 05:26:12.270,2020-04-23 05:29:12.270
trader C,EUR/GBP,Closed,Call,1.85,10000,8500,0.87338,0.87343,2020-04-13 13:30:01.980,2020-04-13 13:35:00.000
trader C,AUD/USD,Sold,Put,1.9,1000,587.6038,0.63552,0.63526,2020-04-13 07:40:01.100,2020-04-13 07:41:39.250
trader C,GBP/JPY,Closed,Call,1.9,1000,-1000,134.63,134.611,2020-04-16 00:33:00.290,2020-04-16 00:34:00.290
trader C,EUR/JPY,Closed,Call,1.95,1000,950,118.024,118.025,2019-09-23 14:01:59.120,2019-09-23 14:02:59.120
trader C,EUR/JPY,Closed,Put,1.85,1000,850,123.938,123.917,2020-11-12 07:25:12.190,2020-11-12 07:30:00.000
trader C,GBP/JPY,Closed,Put,1.85,2000,1700,132.878,132.85,2020-05-05 02:45:00.250,2020-05-05 02:50:00.000
trader C,EUR/USD,Closed,Put,1.85,6000,5100,1.08002,1.07997,2020-05-12 02:59:59.920,2020-05-12 02:59:59.920
trader C,USD/JPY,Closed,Put,1.95,1000,-1000,108.179,108.219,2020-04-03 07:26:06.600,2020-04-03 07:27:06.600
trader C,AUD/USD,Closed,Put,1.9,2000,1800,0.64134,0.64132,2020-05-15 15:34:01.520,2020-05-15 15:35:01.520
trader C,CAD/JPY,Closed,Call,1.85,5000,4250,80.271,80.281,2020-06-09 16:55:04.660,2020-06-09 17:00:00.000
trader C,USD/CAD,Sold,Call,1.85,1000,-887.408,1.24899,1.2485,2021-04-19 12:41:12.030,2021-04-19 12:48:39.737
trader C,GBP/USD,Closed,Put,1.85,1000,850,1.231,1.22993,2020-05-13 09:52:23.430,2020-05-13 10:00:00.000
trader C,GBP/JPY,Closed,Put,1.95,1000,-1000,132.881,132.917,2020-04-01 15:05:57.900,2020-04-01 15:06:57.900
trader C,EUR/GBP,Sold,Put,1.85,10050,-7556.2,0.87247,0.87262,2020-04-30 06:51:46.130,2020-04-30 07:03:25.227
trader C,EUR/USD,Sold,Call,1.85,1000,-814.496,1.17732,1.17722,2021-03-25 23:01:40.670,2021-03-25 23:03:57.210
trader C,EUR/USD,Closed,Put,1.85,1800,1530,1.11311,1.11293,2019-11-05 00:20:00.010,2019-11-05 00:25:00.010
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,107.314,107.332,2020-05-15 02:23:01.570,2020-05-15 02:26:01.570
trader C,NZD/JPY,Closed,Call,1.9,1500,-1500,64.821,64.752,2020-04-07 00:39:01.090,2020-04-07 00:40:01.090
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,106.909,106.92,2020-05-14 01:11:02.400,2020-05-14 01:14:02.400
trader C,EUR/USD,Closed,Put,1.9,1000,-1000,1.19749,1.19791,2021-04-15 07:00:00.380,2021-04-15 07:01:00.380
trader C,NZD/JPY,Closed,Put,1.95,2000,-2000,69.173,69.177,2019-10-29 18:40:02.880,2019-10-29 18:41:02.880
trader C,AUD/NZD,Closed,Put,1.85,1000,-1000,1.07945,1.07952,2021-02-18 06:19:10.620,2021-02-18 06:25:00.000
trader C,USD/JPY,Closed,Call,1.85,1000,850,110.657,110.67,2021-04-05 00:29:59.040,2021-04-05 00:34:59.040
trader C,USD/JPY,Closed,Call,1.85,1000,-1000,109.073,108.84,2021-03-18 03:00:00.040,2021-03-18 03:05:00.000
trader C,EUR/GBP,Closed,Put,1.88,10000,-10000,0.85624,0.85653,2020-02-28 08:11:59.830,2020-02-28 08:25:00.000
trader C,AUD/USD,Closed,Call,1.95,1000,-1000,0.764,0.76398,2021-03-28 23:15:49.310,2021-03-28 23:16:19.310
trader C,EUR/USD,Closed,Call,1.9,1000,-1000,1.17924,1.17905,2021-03-29 07:50:32.500,2021-03-29 07:50:32.500
trader C,EUR/JPY,Closed,Call,1.9,1000,900,119.17,119.194,2020-05-28 16:09:02.070,2020-05-28 16:12:02.070
trader C,EUR/USD,Closed,Call,1.9,1000,900,1.08379,1.08382,2020-04-27 08:45:20.620,2020-04-27 08:46:20.620
trader C,EUR/USD,Closed,Call,1.95,1000,-1000,1.10182,1.1018,2019-11-26 18:18:06.130,2019-11-26 18:19:06.130
trader C,EUR/JPY,Closed,Call,1.9,1000,900,118.885,118.905,2020-04-07 14:22:00.760,2020-04-07 14:23:00.760
trader C,AUD/JPY,Closed,Call,1.85,5000,4250,69.412,69.419,2020-05-08 04:25:02.940,2020-05-08 04:30:00.000
trader C,USD/JPY,Closed,Put,1.9,4000,3600,106.957,106.955,2020-05-11 04:04:00.250,2020-05-11 04:07:00.250
trader C,AUD/USD,Closed,Call,1.88,1000,-1000,0.67748,0.67733,2019-11-26 14:50:00.500,2019-11-26 14:55:00.000
trader C,GBP/JPY,Closed,Put,1.9,1000,900,137.74,137.739,2020-06-08 17:43:16.460,2020-06-08 17:44:16.460
trader C,USD/JPY,Closed,Put,1.85,4000,-4000,107.797,107.81,2020-05-20 03:40:12.340,2020-05-20 03:45:12.340
trader C,GOLD,Closed,Call,1.88,10000,8800,1632.07,1632.21,2020-02-26 13:47:54.920,2020-02-26 14:00:00.000
trader C,EUR/USD,Sold,Put,1.9,1000,-592.004,1.12855,1.12867,2020-06-08 06:31:03.300,2020-06-08 06:32:07.620
trader C,USD/JPY,Closed,Put,1.85,2000,-2000,106.926,106.947,2020-05-14 01:13:02.500,2020-05-14 01:13:02.500
trader C,AUD/JPY,Closed,Call,1.9,1000,900,76.357,76.358,2020-08-14 16:23:01.320,2020-08-14 16:26:01.320
trader C,GBP/USD,Closed,Call,1.88,10000,8800,1.28902,1.28971,2020-02-20 07:19:41.140,2020-02-20 07:30:00.000
trader C,CAD/JPY,Closed,Call,1.88,1000,-1000,82.744,82.729,2019-11-06 13:24:59.330,2019-11-06 13:30:00.000
trader C,USD/JPY,Closed,Put,1.85,2000,-2000,108.765,108.772,2021-04-15 10:10:15.760,2021-04-15 10:15:00.000
trader C,AUD/USD,Closed,Put,1.9,1000,-1000,0.73137,0.73139,2020-11-23 05:25:52.850,2020-11-23 05:26:52.850
trader C,USD/JPY,Closed,Put,2.3,5000,6500,108.575,108.573,2021-03-12 00:54:34.020,2021-03-12 00:55:04.020
trader C,USD/JPY,Closed,Put,1.85,2000,-2000,107.771,107.792,2020-05-20 03:32:03.970,2020-05-20 03:37:03.970
trader C,GBP/USD,Closed,Call,1.85,14000,-14000,1.25954,1.25891,2020-07-10 12:04:49.990,2020-07-10 12:10:00.000
trader C,NZD/JPY,Closed,Put,1.9,1000,-1000,63.603,63.614,2020-05-15 15:55:59.930,2020-05-15 15:56:59.930
trader C,CAD/JPY,Closed,Put,1.88,1000,880,82.864,82.85,2019-11-05 07:44:59.220,2019-11-05 07:50:00.000
trader C,USD/CHF,Sold,Put,1.85,5000,-442.16,0.972,0.97199,2020-05-19 01:21:15.130,2020-05-19 01:23:24.713
trader C,EUR/USD,Closed,Put,1.85,1000,850,1.17612,1.17599,2020-11-11 12:24:00.330,2020-11-11 12:30:00.000
trader C,EUR/JPY,Closed,Put,1.85,6000,5100,129.321,129.274,2021-03-03 09:34:58.320,2021-03-03 09:40:00.000
trader C,USD/JPY,Closed,Call,1.88,1000,-1000,108.646,108.637,2019-10-18 09:54:08.470,2019-10-18 10:00:00.000
trader C,AUD/JPY,Closed,Put,1.88,1000,880,74.063,74.056,2019-09-18 13:00:42.490,2019-09-18 13:00:42.490
trader C,USD/JPY,Closed,Put,1.88,3000,-3000,107.073,107.074,2019-10-09 00:52:36.420,2019-10-09 01:00:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,850,108.83,108.782,2019-11-14 01:04:59.720,2019-11-14 01:09:59.720
